study_accession	tax_id	study_alias	submission_accession	library_strategy	run_accession	fastq_ftp	study_title
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122411	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/011/SRR11122411/SRR11122411.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122413	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/013/SRR11122413/SRR11122413.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122417	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/017/SRR11122417/SRR11122417.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122419	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/019/SRR11122419/SRR11122419.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122421	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/021/SRR11122421/SRR11122421.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122423	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/023/SRR11122423/SRR11122423.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122425	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/025/SRR11122425/SRR11122425.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122432	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/032/SRR11122432/SRR11122432.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/034/SRR11122434/SRR11122434.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122436	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/036/SRR11122436/SRR11122436.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122439	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/039/SRR11122439/SRR11122439.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122442	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/042/SRR11122442/SRR11122442.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122445	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/045/SRR11122445/SRR11122445.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122450	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/050/SRR11122450/SRR11122450.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122452	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/052/SRR11122452/SRR11122452.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122453	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/053/SRR11122453/SRR11122453.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122455	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/055/SRR11122455/SRR11122455.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122458	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/058/SRR11122458/SRR11122458.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122461	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/061/SRR11122461/SRR11122461.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA607864	8364	GSE145619	SRA1045163	RNA-Seq	SRR11122462	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/062/SRR11122462/SRR11122462.fastq.gz	Combinatorial transcription factor activities on open chromatin induce embryonic heterogeneity in vertebrates
PRJNA606649	8364	PRJNA606649	SRA1048612	ChIP-Seq	SRR11190767	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/067/SRR11190767/SRR11190767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/067/SRR11190767/SRR11190767_2.fastq.gz	Chromatin architecture dynamics during embryo development in Xenopus tropicalis
PRJNA606649	8364	PRJNA606649	SRA1048612	ChIP-Seq	SRR11190769	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/069/SRR11190769/SRR11190769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/069/SRR11190769/SRR11190769_2.fastq.gz	Chromatin architecture dynamics during embryo development in Xenopus tropicalis
PRJNA606649	8364	PRJNA606649	SRA1048612	ChIP-Seq	SRR11190771	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/071/SRR11190771/SRR11190771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/071/SRR11190771/SRR11190771_2.fastq.gz	Chromatin architecture dynamics during embryo development in Xenopus tropicalis
PRJNA606649	8364	PRJNA606649	SRA1048612	ChIP-Seq	SRR11190772	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/072/SRR11190772/SRR11190772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/072/SRR11190772/SRR11190772_2.fastq.gz	Chromatin architecture dynamics during embryo development in Xenopus tropicalis
PRJNA606649	8364	PRJNA606649	SRA1048612	ChIP-Seq	SRR11190773	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/073/SRR11190773/SRR11190773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/073/SRR11190773/SRR11190773_2.fastq.gz	Chromatin architecture dynamics during embryo development in Xenopus tropicalis
PRJNA606649	8364	PRJNA606649	SRA1048612	ChIP-Seq	SRR11190775	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/075/SRR11190775/SRR11190775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/075/SRR11190775/SRR11190775_2.fastq.gz	Chromatin architecture dynamics during embryo development in Xenopus tropicalis
PRJNA606649	8364	PRJNA606649	SRA1048612	ChIP-Seq	SRR11190776	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/076/SRR11190776/SRR11190776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/076/SRR11190776/SRR11190776_2.fastq.gz	Chromatin architecture dynamics during embryo development in Xenopus tropicalis
PRJNA606649	8364	PRJNA606649	SRA1048612	ChIP-Seq	SRR11190779	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/079/SRR11190779/SRR11190779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/079/SRR11190779/SRR11190779_2.fastq.gz	Chromatin architecture dynamics during embryo development in Xenopus tropicalis
PRJNA606649	8364	PRJNA606649	SRA1048612	ChIP-Seq	SRR11190780	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/080/SRR11190780/SRR11190780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/080/SRR11190780/SRR11190780_2.fastq.gz	Chromatin architecture dynamics during embryo development in Xenopus tropicalis
PRJNA606649	8364	PRJNA606649	SRA1048612	ChIP-Seq	SRR11190781	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/081/SRR11190781/SRR11190781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/081/SRR11190781/SRR11190781_2.fastq.gz	Chromatin architecture dynamics during embryo development in Xenopus tropicalis
PRJNA606649	8364	PRJNA606649	SRA1048612	ChIP-Seq	SRR11190784	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/084/SRR11190784/SRR11190784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/084/SRR11190784/SRR11190784_2.fastq.gz	Chromatin architecture dynamics during embryo development in Xenopus tropicalis
PRJNA606649	8364	PRJNA606649	SRA1048612	ChIP-Seq	SRR11190785	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/085/SRR11190785/SRR11190785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/085/SRR11190785/SRR11190785_2.fastq.gz	Chromatin architecture dynamics during embryo development in Xenopus tropicalis
PRJNA606649	8364	PRJNA606649	SRA1048612	ChIP-Seq	SRR11190789	ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/089/SRR11190789/SRR11190789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR111/089/SRR11190789/SRR11190789_2.fastq.gz	Chromatin architecture dynamics during embryo development in Xenopus tropicalis
PRJNA612063	8364	GSE146830	SRA1054068	ATAC-seq	SRR11292380	ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/080/SRR11292380/SRR11292380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/080/SRR11292380/SRR11292380_2.fastq.gz	Chromatin accessibility dynamics and single cell RNA-Seq reveal new regulators of regeneration in neural progenitors
PRJNA612063	8364	GSE146830	SRA1054068	ATAC-seq	SRR11292382	ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/082/SRR11292382/SRR11292382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/082/SRR11292382/SRR11292382_2.fastq.gz	Chromatin accessibility dynamics and single cell RNA-Seq reveal new regulators of regeneration in neural progenitors
PRJNA612063	8364	GSE146830	SRA1054068	ATAC-seq	SRR11292383	ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/083/SRR11292383/SRR11292383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/083/SRR11292383/SRR11292383_2.fastq.gz	Chromatin accessibility dynamics and single cell RNA-Seq reveal new regulators of regeneration in neural progenitors
PRJNA612063	8364	GSE146830	SRA1054068	ATAC-seq	SRR11292384	ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/084/SRR11292384/SRR11292384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/084/SRR11292384/SRR11292384_2.fastq.gz	Chromatin accessibility dynamics and single cell RNA-Seq reveal new regulators of regeneration in neural progenitors
PRJNA612063	8364	GSE146830	SRA1054068	ATAC-seq	SRR11292386	ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/086/SRR11292386/SRR11292386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/086/SRR11292386/SRR11292386_2.fastq.gz	Chromatin accessibility dynamics and single cell RNA-Seq reveal new regulators of regeneration in neural progenitors
PRJNA612063	8364	GSE146830	SRA1054068	ATAC-seq	SRR11292388	ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/088/SRR11292388/SRR11292388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/088/SRR11292388/SRR11292388_2.fastq.gz	Chromatin accessibility dynamics and single cell RNA-Seq reveal new regulators of regeneration in neural progenitors
PRJNA612063	8364	GSE146830	SRA1054068	ATAC-seq	SRR11292390	ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/090/SRR11292390/SRR11292390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/090/SRR11292390/SRR11292390_2.fastq.gz	Chromatin accessibility dynamics and single cell RNA-Seq reveal new regulators of regeneration in neural progenitors
PRJNA612063	8364	GSE146830	SRA1054068	ATAC-seq	SRR11292391	ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/091/SRR11292391/SRR11292391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/091/SRR11292391/SRR11292391_2.fastq.gz	Chromatin accessibility dynamics and single cell RNA-Seq reveal new regulators of regeneration in neural progenitors
PRJNA612063	8364	GSE146830	SRA1054068	ATAC-seq	SRR11292393	ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/093/SRR11292393/SRR11292393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/093/SRR11292393/SRR11292393_2.fastq.gz	Chromatin accessibility dynamics and single cell RNA-Seq reveal new regulators of regeneration in neural progenitors
PRJNA612063	8364	GSE146830	SRA1054068	ATAC-seq	SRR11292395	ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/095/SRR11292395/SRR11292395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/095/SRR11292395/SRR11292395_2.fastq.gz	Chromatin accessibility dynamics and single cell RNA-Seq reveal new regulators of regeneration in neural progenitors
PRJNA612063	8364	GSE146830	SRA1054068	ATAC-seq	SRR11292403	ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/003/SRR11292403/SRR11292403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR112/003/SRR11292403/SRR11292403_2.fastq.gz	Chromatin accessibility dynamics and single cell RNA-Seq reveal new regulators of regeneration in neural progenitors
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549525	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/025/SRR11549525/SRR11549525.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549526	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/026/SRR11549526/SRR11549526.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549529	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/029/SRR11549529/SRR11549529.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549531	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/031/SRR11549531/SRR11549531.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549532	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/032/SRR11549532/SRR11549532.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549536	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/036/SRR11549536/SRR11549536.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549537	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/037/SRR11549537/SRR11549537.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549540	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/040/SRR11549540/SRR11549540.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549542	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/042/SRR11549542/SRR11549542.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549543	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/043/SRR11549543/SRR11549543.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549544	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/044/SRR11549544/SRR11549544.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549552	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/052/SRR11549552/SRR11549552.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549556	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/056/SRR11549556/SRR11549556.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549561	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/061/SRR11549561/SRR11549561.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549564	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/064/SRR11549564/SRR11549564.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549565	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/065/SRR11549565/SRR11549565.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549569	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/069/SRR11549569/SRR11549569.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA625510	8364	GSE148726	SRA1065608	RNA-Seq	SRR11549570	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/070/SRR11549570/SRR11549570.fastq.gz	Sox17 and ß-catenin co-occupy Wnt-responsive enhancers to govern the endodermal gene regulatory network
PRJNA627066	8364	PRJNA627066	SRA1067926	RNA-Seq	SRR11586852	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/052/SRR11586852/SRR11586852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/052/SRR11586852/SRR11586852_2.fastq.gz	Xenopus tropicalis Raw sequence reads
PRJNA627066	8364	PRJNA627066	SRA1067926	RNA-Seq	SRR11586853	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/053/SRR11586853/SRR11586853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/053/SRR11586853/SRR11586853_2.fastq.gz	Xenopus tropicalis Raw sequence reads
PRJNA627066	8364	PRJNA627066	SRA1067926	RNA-Seq	SRR11586854	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/054/SRR11586854/SRR11586854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/054/SRR11586854/SRR11586854_2.fastq.gz	Xenopus tropicalis Raw sequence reads
PRJNA627066	8364	PRJNA627066	SRA1067926	RNA-Seq	SRR11586856	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/056/SRR11586856/SRR11586856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/056/SRR11586856/SRR11586856_2.fastq.gz	Xenopus tropicalis Raw sequence reads
PRJNA627066	8364	PRJNA627066	SRA1067926	RNA-Seq	SRR11586857	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/057/SRR11586857/SRR11586857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/057/SRR11586857/SRR11586857_2.fastq.gz	Xenopus tropicalis Raw sequence reads
PRJNA627066	8364	PRJNA627066	SRA1067926	RNA-Seq	SRR11586859	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/059/SRR11586859/SRR11586859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/059/SRR11586859/SRR11586859_2.fastq.gz	Xenopus tropicalis Raw sequence reads
PRJNA627066	8364	PRJNA627066	SRA1067926	RNA-Seq	SRR11586860	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/060/SRR11586860/SRR11586860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/060/SRR11586860/SRR11586860_2.fastq.gz	Xenopus tropicalis Raw sequence reads
PRJNA628999	8364	GSE149538	SRA1070177	RNA-Seq	SRR11635832	ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/032/SRR11635832/SRR11635832_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR116/032/SRR11635832/SRR11635832_2.fastq.gz	Neurodevelopmental disorder risk gene DYRK1A is required for ciliogenesis and brain size in Xenopus embryos
PRJNA632559	8364	GSE150487	SRA1075137	RNA-Seq	SRR11785017	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/017/SRR11785017/SRR11785017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/017/SRR11785017/SRR11785017_2.fastq.gz	RNA sequencing of wild-type and TRa (-/-) intestine with and without T3 Treatment.
PRJNA632559	8364	GSE150487	SRA1075137	RNA-Seq	SRR11785021	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/021/SRR11785021/SRR11785021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/021/SRR11785021/SRR11785021_2.fastq.gz	RNA sequencing of wild-type and TRa (-/-) intestine with and without T3 Treatment.
PRJNA632559	8364	GSE150487	SRA1075137	RNA-Seq	SRR11785022	ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/022/SRR11785022/SRR11785022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR117/022/SRR11785022/SRR11785022_2.fastq.gz	RNA sequencing of wild-type and TRa (-/-) intestine with and without T3 Treatment.
PRJNA634073	8364	GSE150911	SRA1077321	RNA-Seq	SRR11816739	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/039/SRR11816739/SRR11816739.fastq.gz	Using RNAseq for identifying hepatic genes involved in  multi- (F1 generation) and transgenerational (F2 generation) responses to chronic benzo[a]pyrene exposure (F0 generation) in Xenopus tropicalis
PRJNA634073	8364	GSE150911	SRA1077321	RNA-Seq	SRR11816743	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/043/SRR11816743/SRR11816743.fastq.gz	Using RNAseq for identifying hepatic genes involved in  multi- (F1 generation) and transgenerational (F2 generation) responses to chronic benzo[a]pyrene exposure (F0 generation) in Xenopus tropicalis
PRJNA634073	8364	GSE150911	SRA1077321	RNA-Seq	SRR11816744	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/044/SRR11816744/SRR11816744.fastq.gz	Using RNAseq for identifying hepatic genes involved in  multi- (F1 generation) and transgenerational (F2 generation) responses to chronic benzo[a]pyrene exposure (F0 generation) in Xenopus tropicalis
PRJNA634073	8364	GSE150911	SRA1077321	RNA-Seq	SRR11816745	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/045/SRR11816745/SRR11816745.fastq.gz	Using RNAseq for identifying hepatic genes involved in  multi- (F1 generation) and transgenerational (F2 generation) responses to chronic benzo[a]pyrene exposure (F0 generation) in Xenopus tropicalis
PRJNA634073	8364	GSE150911	SRA1077321	RNA-Seq	SRR11816751	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/051/SRR11816751/SRR11816751.fastq.gz	Using RNAseq for identifying hepatic genes involved in  multi- (F1 generation) and transgenerational (F2 generation) responses to chronic benzo[a]pyrene exposure (F0 generation) in Xenopus tropicalis
PRJNA634073	8364	GSE150911	SRA1077321	RNA-Seq	SRR11816753	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/053/SRR11816753/SRR11816753.fastq.gz	Using RNAseq for identifying hepatic genes involved in  multi- (F1 generation) and transgenerational (F2 generation) responses to chronic benzo[a]pyrene exposure (F0 generation) in Xenopus tropicalis
PRJNA634073	8364	GSE150911	SRA1077321	RNA-Seq	SRR11816754	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/054/SRR11816754/SRR11816754.fastq.gz	Using RNAseq for identifying hepatic genes involved in  multi- (F1 generation) and transgenerational (F2 generation) responses to chronic benzo[a]pyrene exposure (F0 generation) in Xenopus tropicalis
PRJNA634073	8364	GSE150911	SRA1077321	RNA-Seq	SRR11816757	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/057/SRR11816757/SRR11816757.fastq.gz	Using RNAseq for identifying hepatic genes involved in  multi- (F1 generation) and transgenerational (F2 generation) responses to chronic benzo[a]pyrene exposure (F0 generation) in Xenopus tropicalis
PRJNA240154	8364	PRJNA240154	SRA142147	RNA-Seq	SRR1186999	ftp.sra.ebi.ac.uk/vol1/fastq/SRR118/009/SRR1186999/SRR1186999.fastq.gz	Re-annotation of Xenopus tropicalis genome with RNA-Seq and RNA-PET
